image_id,token,context,rule_label,nutrient_score,second_best_score,second_best_cat,quantity_score,unit_score,context_score,noise_score,margin_actual,gt_label,current_pred,gt_label_old
114.jpeg,DAVONGESATTIGTEFETTSAUREN,DAVONGESATTIGTEFETTSAUREN 3.3 g 17 1.0 g S,,0.5536,0.4813,CONTEXT,0.4561,0.3866,0.4813,0.3936,0.0722,0,0,0
114.jpeg,Kohlenhydrate,Kohlenhydrate 3 2.6 g 1,,0.7029,0.5199,UNIT,0.4389,0.5199,0.4678,0.4613,0.1831,1,1,1
114.jpeg,DAVONZUCKER,DAVONZUCKER 4.1 g 5 1.2 g,,0.5836,0.5002,CONTEXT,0.4837,0.4291,0.5002,0.4446,0.0834,0,0,0
114.jpeg,Ballaststoffe,Ballaststoffe 0.9 g,,0.6955,0.4457,CONTEXT,0.4247,0.4334,0.4457,0.4406,0.2498,1,1,1
114.jpeg,Eiweiss,Eiweiss 70.1 g 140 21.0 g 3,,0.6733,0.4733,UNIT,0.4171,0.4733,0.4557,0.4286,0.2,1,1,1
114.jpeg,SALZ,SALZ 6 0.17 g,,0.7763,0.4941,UNIT,0.4574,0.4941,0.4786,0.46,0.2823,1,1,1
114.jpeg,KOFFEIN,KOFFEIN 268 mg,,0.681,0.4885,CONTEXT,0.407,0.4244,0.4885,0.4206,0.1925,1,1,1
114.jpeg,PORTION:30g PULVERIN250ml WASSER,PORTION:30g PULVERIN250ml WASSER,,0.561,0.5133,CONTEXT,0.5023,0.4353,0.5133,0.4942,0.0476,0,0,0
114.jpeg,H SHAKEN.ALTERNATIV.30g,H SHAKEN.ALTERNATIV.30g,,0.5253,0.499,NOISE,0.454,0.4076,0.4587,0.499,0.0262,0,0,0
114.jpeg,AITZU,AITZU,,0.487,0.439,NOISE,0.2897,0.2831,0.3225,0.439,0.048,0,0,0
115.png,Durchschnittliche Nahrwerte,Durchschnittliche Nahrwerte,,0.531,0.6107,NOISE,0.5433,0.4508,0.4685,0.6107,-0.0798,0,0,0
115.png,Brennwert,Brennwert,,1.0,0.5087,NOISE,0.4297,0.3923,0.3954,0.5087,0.4913,1,1,1
115.png,Fett,Fett,,1.0,0.4296,NOISE,0.3095,0.3008,0.334,0.4296,0.5704,1,1,1
115.png,davon gesattigte,davon gesattigte,,0.6232,0.5413,NOISE,0.3944,0.3746,0.4401,0.5413,0.0819,1,0,1
115.png,Fettsauren,Fettsauren,,0.7128,0.3722,NOISE,0.2676,0.2577,0.2939,0.3722,0.3406,1,1,1
115.png,Kohlenhydrate,Kohlenhydrate,,1.0,0.5466,NOISE,0.4,0.4211,0.4208,0.5466,0.4534,1,1,1
115.png,- davon Zucker,- davon Zucker,,0.9165,0.5631,NOISE,0.4564,0.4118,0.4354,0.5631,0.3534,1,1,0
115.png,Ballaststoffe,Ballaststoffe,,1.0,0.5179,NOISE,0.4034,0.3928,0.397,0.5179,0.4821,1,1,1
115.png,Eiweiss,Eiweiss 0.05 g,,0.6892,0.437,NOISE,0.4083,0.4144,0.4338,0.437,0.2522,1,1,1
115.png,Salz,Salz,,1.0,0.4679,NOISE,0.3417,0.3201,0.3459,0.4679,0.5321,1,1,1
115.png,ALDI,ALDI,,0.4766,0.4986,NOISE,0.3769,0.3303,0.401,0.4986,-0.022,0,0,0
115.png,ALDI,ALDI,,0.4766,0.4986,NOISE,0.3769,0.3303,0.401,0.4986,-0.022,0,0,0
116.jpeg,RM*PRO,RM*PRO,,0.4335,0.4401,NOISE,0.3894,0.3618,0.4173,0.4401,-0.0067,0,0,0
116.jpeg,PRO,PRO PRO,,0.5372,0.4844,NOISE,0.3772,0.3372,0.4546,0.4844,0.0528,0,0,0
116.jpeg,PRO,PRO PRO,,0.5372,0.4844,NOISE,0.3772,0.3372,0.4546,0.4844,0.0528,0,0,0
116.jpeg,DURCHSCHNITTLICHE,DURCHSCHNITTLICHE PORTION**,,0.4418,0.5338,CONTEXT,0.4571,0.379,0.5338,0.4987,-0.092,0,0,0
116.jpeg,NAHRWERTE,NAHRWERTE 100g PORTION**,,0.5451,0.5444,CONTEXT,0.4947,0.429,0.5444,0.536,0.0007,0,0,0
116.jpeg,off,off,,0.5576,0.5141,NOISE,0.4422,0.4236,0.4616,0.5141,0.0435,0,0,0
116.jpeg,ENERGIE,ENERGIE kJ/kcal 1696 404 509 121,,0.6152,0.5709,UNIT,0.4126,0.5709,0.4223,0.4265,0.0443,1,0,1
116.jpeg,FETT:,FETT: 12.0 g 3.5 g 2%,,0.7143,0.4993,CONTEXT,0.476,0.478,0.4993,0.4738,0.215,1,1,1
116.jpeg,davon gesattigte,davon gesattigte 1.4 g 0.4 g,,0.6077,0.5038,CONTEXT,0.4748,0.4733,0.5038,0.4506,0.1039,1,1,1
116.jpeg,Fettsauren,Fettsauren,,0.7128,0.3722,NOISE,0.2676,0.2577,0.2939,0.3722,0.3406,1,1,1
116.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE: 27.0 g 8.2 g,,0.655,0.5091,QUANTITY,0.5091,0.4966,0.4988,0.4452,0.146,1,1,1
116.jpeg,-DAVONZUCKER,-DAVONZUCKER 4.6 g 1.4 g,,0.5666,0.4944,CONTEXT,0.4558,0.4324,0.4944,0.4558,0.0722,0,0,0
116.jpeg,Ballaststoffe,Ballaststoffe 12.0 g 3.7 g 24%,,0.6489,0.4936,NOISE,0.4305,0.4599,0.4515,0.4936,0.1553,1,1,1
116.jpeg,Eiweiss,Eiweiss 41.0 g 12.0 g 10%,,0.6739,0.4766,QUANTITY,0.4766,0.4486,0.4471,0.4699,0.1973,1,1,1
116.jpeg,SALZ,SALZ 2.02 g 0.61 g,,0.7144,0.4847,UNIT,0.4399,0.4847,0.4451,0.4446,0.2298,1,1,1
117.jpeg,DURCHSCHNITTLICHENAURWERTE,DURCHSCHNITTLICHENAURWERTE PROPORTION,,0.4215,0.5368,NOISE,0.4694,0.3362,0.4538,0.5368,-0.1153,0,0,0
117.jpeg,ENERGIE,ENERGIE kJ/kcal,,0.7207,0.622,UNIT,0.5039,0.622,0.5208,0.5203,0.0987,1,0,1
117.jpeg,FETT,FETT 6.1,,0.5545,0.4674,NOISE,0.3658,0.3856,0.3761,0.4674,0.087,1,0,1
117.jpeg,Kohlenhydrate,Kohlenhydrate,,1.0,0.5466,NOISE,0.4,0.4211,0.4208,0.5466,0.4534,1,1,1
117.jpeg,-DAVONZUCKER,-DAVONZUCKER,,0.5919,0.4743,NOISE,0.3584,0.3134,0.405,0.4743,0.1176,0,1,0
117.jpeg,Ballaststoffe,Ballaststoffe,,1.0,0.5179,NOISE,0.4034,0.3928,0.397,0.5179,0.4821,1,1,1
117.jpeg,Eiweiss,Eiweiss,,0.7913,0.4257,NOISE,0.3271,0.3257,0.3505,0.4257,0.3656,1,1,1
117.jpeg,SALZ,SALZ 0.04 g,,0.8156,0.4869,NOISE,0.44,0.4616,0.4634,0.4869,0.3287,1,1,1
118.jpeg,UADZORLON,UADZORLON,,0.3713,0.3812,NOISE,0.2815,0.3042,0.3196,0.3812,-0.0099,0,0,0
118.jpeg,KNOCHEN BEI.,KNOCHEN BEI.,,0.5082,0.5314,NOISE,0.444,0.4195,0.4257,0.5314,-0.0231,0,0,0
118.jpeg,DURCHSCHNITTLICHENAHRWERTE,DURCHSCHNITTLICHENAHRWERTE,,0.4397,0.4495,QUANTITY,0.4495,0.3342,0.3994,0.4009,-0.0098,0,0,0
118.jpeg,ENERGIE,ENERGIE kJ/kcal 8.0 g 10 g,,0.6753,0.6343,UNIT,0.5244,0.6343,0.4941,0.4949,0.0409,1,0,1
118.jpeg,FETT:,FETT: 2.1 g 2.6 g,,0.6903,0.4926,UNIT,0.4802,0.4926,0.4851,0.4682,0.1977,1,1,1
118.jpeg,-DAVON GESATTIGTEFETTSAUREN,-DAVON GESATTIGTEFETTSAUREN 38 g 48 g,,0.586,0.4827,CONTEXT,0.4648,0.4227,0.4827,0.4185,0.1033,0,1,0
118.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE: 3.2 g 4.0 g,,0.6915,0.505,UNIT,0.4854,0.505,0.4971,0.4611,0.1865,1,1,1
118.jpeg,-DAVONZUCKER,-DAVONZUCKER 17 g 21 g,,0.581,0.4702,CONTEXT,0.4688,0.3885,0.4702,0.467,0.1107,0,1,0
118.jpeg,-DAVONMEHRWERTIGEALKOHOLE,-DAVONMEHRWERTIGEALKOHOLE 2.4 g 3.0 g,,0.579,0.5099,QUANTITY,0.5099,0.4985,0.4992,0.443,0.0691,0,0,0
118.jpeg,Ballaststoffe,Ballaststoffe 19 g 24 g,,0.6675,0.449,UNIT,0.4383,0.449,0.4408,0.4213,0.2185,1,1,1
118.jpeg,Eiweiss,Eiweiss 0.56 g 0.70 g,,0.68,0.5119,UNIT,0.4605,0.5119,0.4662,0.4511,0.1681,1,1,1
118.jpeg,SALZ,SALZ WEITEREKENNZEICHNUNG,,0.5487,0.54,NOISE,0.4538,0.4401,0.4791,0.54,0.0087,1,0,1
118.jpeg,WEITEREKENNZEICHNUNG,SALZ WEITEREKENNZEICHNUNG,,0.5487,0.54,NOISE,0.4538,0.4401,0.4791,0.54,0.0087,0,0,0
118.jpeg,TLTEINEPORTION(8O),TLTEINEPORTION(8O) ZUTATENVERZEICHNIS,,0.4526,0.4301,CONTEXT,0.3958,0.386,0.4301,0.4209,0.0224,0,0,0
119.jpeg,KNOCHENBEI,KNOCHENBEI,,0.4498,0.4193,NOISE,0.3548,0.2608,0.3305,0.4193,0.0305,0,0,0
119.jpeg,DURCHSCHHITTLICHEHAHRWERTE,DURCHSCHHITTLICHEHAHRWERTE,,0.43,0.4232,NOISE,0.3766,0.3059,0.3454,0.4232,0.0068,0,0,0
119.jpeg,EHERGIEJ/kcal,EHERGIEJ/kcal 8.4 g 1 g,,0.6926,0.6174,UNIT,0.4647,0.6174,0.487,0.4844,0.0753,0,0,0
119.jpeg,FETT:,FETT: 24 g 3.0 g,,0.6801,0.4668,QUANTITY,0.4668,0.4595,0.4632,0.436,0.2133,1,1,1
119.jpeg,-DAVONGESATTIGTEFETTSAUREN,-DAVONGESATTIGTEFETTSAUREN 38 g 47 g,,0.5692,0.464,CONTEXT,0.4432,0.3772,0.464,0.4107,0.1053,0,1,0
119.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE: 3.2 g 4.0 g,,0.6915,0.505,UNIT,0.4854,0.505,0.4971,0.4611,0.1865,1,1,1
119.jpeg,-DAVONZUCKER,-DAVONZUCKER 17 g 21 g,,0.581,0.4702,CONTEXT,0.4688,0.3885,0.4702,0.467,0.1107,0,1,0
119.jpeg,-DAVON MEHRWERTIGEALKOHOLE,-DAVON MEHRWERTIGEALKOHOLE 3.6 g 4.5 g,,0.5837,0.5222,CONTEXT,0.5106,0.4835,0.5222,0.4649,0.0615,0,0,0
119.jpeg,Ballaststoffe,Ballaststoffe 19 g 24 g,,0.6675,0.449,UNIT,0.4383,0.449,0.4408,0.4213,0.2185,1,1,1
119.jpeg,Eiweiss,Eiweiss 0.56 g 0.70 g,,0.68,0.5119,UNIT,0.4605,0.5119,0.4662,0.4511,0.1681,1,1,1
119.jpeg,SALZ,SALZ,,0.7284,0.48,NOISE,0.3408,0.3176,0.3876,0.48,0.2484,1,1,1
119.jpeg,LTEINEPORTION(80),LTEINEPORTION(80) ZLITATENVERZEICH ML,,0.5512,0.4748,CONTEXT,0.4428,0.435,0.4748,0.4454,0.0765,0,0,0
119.jpeg,ZLITATENVERZEICH,LTEINEPORTION(80) ZLITATENVERZEICH ML,,0.5512,0.4748,CONTEXT,0.4428,0.435,0.4748,0.4454,0.0765,0,0,0
120.jpeg,SUBSTANZ,SUBSTANZ,,0.5373,0.5701,NOISE,0.4556,0.3965,0.4597,0.5701,-0.0328,0,0,0
120.jpeg,INOSITOL,INOSITOL 100 mg,,0.7821,0.491,CONTEXT,0.4501,0.376,0.491,0.4477,0.2911,1,1,1
120.jpeg,ALPHA-LIPONSAURE,ALPHA-LIPONSAURE 42 mg,,0.4966,0.4593,CONTEXT,0.4038,0.3551,0.4593,0.3905,0.0374,1,0,1
120.jpeg,choline,choline 20 mg,,0.7082,0.4519,CONTEXT,0.424,0.3728,0.4519,0.42,0.2562,1,1,1
120.jpeg,RUTIN,"R, RUTIN 20 mg",,0.5376,0.5121,CONTEXT,0.4438,0.4012,0.5121,0.468,0.0255,1,0,1
120.jpeg,LACTOBACILLUS,LACTOBACILLUS 3.6x10 KBE,,0.4937,0.4368,NOISE,0.4088,0.3439,0.3756,0.4368,0.0569,1,0,1
120.jpeg,ACIDOPHILUS,ACIDOPHILUS,,0.4385,0.4217,NOISE,0.2849,0.254,0.3075,0.4217,0.0168,1,0,1
120.jpeg,BIFIDOBACTERIUMBIFIDUM,BIFIDOBACTERIUMBIFIDUM 3.6x10 KBE,,0.5396,0.4128,QUANTITY,0.4128,0.368,0.3913,0.3994,0.1267,1,1,1
120.jpeg,ZUSAMMENSETZUNG,ZUSAMMENSETZUNG pro 10g %NRVPRO10G,,0.6096,0.6398,NOISE,0.5283,0.4291,0.491,0.6398,-0.0302,0,0,0
120.jpeg,VITAMINC,VITAMINC 250 mg 313,,0.6241,0.433,CONTEXT,0.394,0.3788,0.433,0.3944,0.1911,1,1,1
120.jpeg,HI,HI Niacin 16 mg 100,,0.6405,0.4691,CONTEXT,0.4474,0.4113,0.4691,0.4134,0.1714,0,1,0
120.jpeg,Niacin,HI Niacin 16 mg 100,,0.6405,0.4691,CONTEXT,0.4474,0.4113,0.4691,0.4134,0.1714,1,1,1
120.jpeg,VITAMINE,Cl- VITAMINE 30 mg 250,,0.6496,0.4389,CONTEXT,0.3992,0.4263,0.4389,0.4113,0.2107,1,1,1
120.jpeg,Pantothensaure,Pantothensaure 5 mg 83,,0.6598,0.4558,CONTEXT,0.4031,0.3489,0.4558,0.4222,0.204,1,1,1
120.jpeg,VITAMINB6,VITAMINB6 0.9 mg,,0.6314,0.4779,CONTEXT,0.4512,0.4361,0.4779,0.4438,0.1535,1,1,1
120.jpeg,VITAMINB2,VITAMINB2 1 mg,,0.7146,0.4658,CONTEXT,0.4202,0.4247,0.4658,0.4293,0.2487,1,1,1
120.jpeg,VITAMINB1,S VITAMINB1 1 mg 100,,0.6202,0.5178,CONTEXT,0.4158,0.4104,0.5178,0.4126,0.1024,1,1,1
120.jpeg,Folsaure,Folsaure 200 g 80,,0.6679,0.4458,CONTEXT,0.4236,0.3886,0.4458,0.4216,0.2221,1,1,1
120.jpeg,Biotin,Biotin 40 g 164,,0.6936,0.4265,CONTEXT,0.3731,0.4013,0.4265,0.4261,0.2671,1,1,1
120.jpeg,VITAMINB12,VITAMINB12 4.1 g 104,,0.7525,0.4819,CONTEXT,0.4735,0.4276,0.4819,0.4182,0.2706,1,1,1
120.jpeg,VITAMIND3,VITAMIND3 5.2 g 81,,0.6473,0.4614,CONTEXT,0.4163,0.387,0.4614,0.4271,0.1858,1,1,1
120.jpeg,VITAMINK,VITAMINK 60.4 g 15,,0.6348,0.4671,CONTEXT,0.4568,0.4239,0.4671,0.4314,0.1677,1,1,1
120.jpeg,Calcium,Calcium 121 mg 65,,0.6736,0.492,UNIT,0.4587,0.492,0.4784,0.4657,0.1816,1,1,1
120.jpeg,ZINK,ON ZINK,,0.7061,0.5417,NOISE,0.4133,0.377,0.442,0.5417,0.1643,1,1,1
120.jpeg,ON,ON ZINK,,0.7061,0.5417,NOISE,0.4133,0.377,0.442,0.5417,0.1643,0,1,0
120.jpeg,Jod,Jod,,1.0,0.3925,NOISE,0.2852,0.297,0.3125,0.3925,0.6075,1,1,1
120.jpeg,SELEN,SELEN 1 mg 20,,0.6573,0.4365,QUANTITY,0.4365,0.3895,0.4323,0.399,0.2209,1,1,1
120.jpeg,KUPFER,V KUPFER 0.4 mg 63,,0.5396,0.4127,UNIT,0.3979,0.4127,0.409,0.3965,0.1268,1,1,1
120.jpeg,MANGAN,MANGAN 25 g 90,,0.6005,0.4827,UNIT,0.4527,0.4827,0.4484,0.481,0.1179,1,1,1
120.jpeg,CHROM,CHROM,,0.7367,0.452,NOISE,0.4193,0.3741,0.3738,0.452,0.2847,1,1,1
120.jpeg,MOLYBDAN,MOLYBDAN,,0.7505,0.3644,NOISE,0.2973,0.277,0.3376,0.3644,0.3862,1,1,1
121.jpeg,EIWEIBRIEGELMITKOKOS-MANDEL-GESCHMACKUNDKOKOSRASPELN,EIWEIBRIEGELMITKOKOS-MANDEL-GESCHMACKUNDKOKOSRASPELN,,0.4182,0.42,NOISE,0.3256,0.3139,0.3763,0.42,-0.0018,0,0,0
121.jpeg,"UBERZOGENMITYOLLMILCHSCHOKOLADE(17%),MITSUBUNGSMITTELN","UBERZOGENMITYOLLMILCHSCHOKOLADE(17%),MITSUBUNGSMITTELN",,0.4709,0.4251,NOISE,0.367,0.3724,0.3991,0.4251,0.0458,0,0,0
121.jpeg,DURCHSCHNITTLICHENAHRWERTE,DURCHSCHNITTLICHENAHRWERTE PROPORTION(45g) pro 100g,,0.6,0.5243,CONTEXT,0.4875,0.411,0.5243,0.5058,0.0757,0,0,0
121.jpeg,ENERGIE,ENERGIE KJ/KCAL 631 151 1.401/336,,0.6082,0.569,UNIT,0.4457,0.569,0.4339,0.4556,0.0393,1,0,1
121.jpeg,1.401/336,ENERGIE KJ/KCAL 631 151 1.401/336,,0.6082,0.569,UNIT,0.4457,0.569,0.4339,0.4556,0.0393,0,0,0
121.jpeg,FETT:,FETT: 5.2 g 12 g,,0.7877,0.5157,QUANTITY,0.5157,0.4758,0.4855,0.439,0.272,1,1,1
121.jpeg,-DAVONGESATTIGTEFETTSAUREN,-DAVONGESATTIGTEFETTSAUREN 2.9 g 6.5 g,,0.6022,0.5061,CONTEXT,0.4501,0.4272,0.5061,0.4303,0.096,0,0,0
121.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE: 9.1 g 20 g,,0.6263,0.5131,QUANTITY,0.5131,0.4918,0.5087,0.4748,0.1133,1,1,1
121.jpeg,-DAVONZUCKER,-DAVONZUCKER 2.2 g 49 g,,0.574,0.4572,NOISE,0.4336,0.4037,0.4504,0.4572,0.1167,0,1,0
121.jpeg,-DAVONMEHRWERTIGEALKOHOLE,-DAVONMEHRWERTIGEALKOHOLE 6.7 g 15 g,,0.6045,0.5302,QUANTITY,0.5302,0.4684,0.5147,0.446,0.0743,0,0,0
121.jpeg,Ballaststoffe,Ballaststoffe 79 g 18 g,,0.6422,0.4808,UNIT,0.461,0.4808,0.466,0.4408,0.1615,1,1,1
121.jpeg,Eiweiss,Eiweiss 16 g 35 g,,0.6495,0.4508,UNIT,0.4259,0.4508,0.4405,0.4388,0.1987,1,1,1
121.jpeg,SALZ,SALZ 0.09 g 0.20 g,,0.7759,0.4914,UNIT,0.4843,0.4914,0.4621,0.4804,0.2845,1,1,1
121.jpeg,MIND.30%WENIGERKOHLENHYDRATEALSHERKOMMLICHE,MIND.30%WENIGERKOHLENHYDRATEALSHERKOMMLICHE,,0.5254,0.4528,NOISE,0.3975,0.3968,0.4218,0.4528,0.0726,0,0,0
201.jpeg,Supplement Facts,Supplement Facts,,0.6188,0.5631,NOISE,0.4502,0.4084,0.5455,0.5631,0.0557,0,0,0
201.jpeg,Per/Per/Pro/Pour/,Per/Per/Pro/Pour/ Per/Per/Pro/Pour/,,0.4943,0.6143,CONTEXT,0.4852,0.5108,0.6143,0.4666,-0.12,0,0,0
201.jpeg,Per/Per/Pro/Pour/,Per/Per/Pro/Pour/ Per/Per/Pro/Pour/,,0.4943,0.6143,CONTEXT,0.4852,0.5108,0.6143,0.4666,-0.12,0,0,0
201.jpeg,W/Na/Per/Na/Por/,W/Na/Per/Na/Por/ W/Na/Per/Na/Por,,0.485,0.4873,CONTEXT,0.4266,0.428,0.4873,0.4481,-0.0023,0,0,0
201.jpeg,W/Na/Per/Na/Por,W/Na/Per/Na/Por/ W/Na/Per/Na/Por,,0.485,0.4873,CONTEXT,0.4266,0.428,0.4873,0.4481,-0.0023,0,0,0
201.jpeg,nutricional/,nutricional/ Por 100g Por 30gO,,0.5959,0.5951,CONTEXT,0.5004,0.4762,0.5951,0.5356,0.0008,0,0,0
201.jpeg,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,,0.6474,0.5418,UNIT,0.494,0.5418,0.4371,0.4761,0.1056,1,1,0
201.jpeg,hodnota/Energia/Energia/Valor energetico/Energia,hodnota/Energia/Energia/Valor energetico/Energia 1642 kJ 392 kcal 493 kJ 118 kcal,,0.7133,0.5783,UNIT,0.4902,0.5783,0.458,0.4468,0.135,1,1,0
201.jpeg,cuales saturadas/ dos quais saturados,cuales saturadas/ dos quais saturados,,0.7673,0.459,CONTEXT,0.4477,0.4136,0.459,0.4306,0.3083,1,1,0
201.jpeg,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,,0.5453,0.4874,QUANTITY,0.4874,0.4277,0.437,0.465,0.0579,1,0,0
201.jpeg,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny/,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny/,,0.5844,0.4827,NOISE,0.4382,0.4181,0.4665,0.4827,0.1017,1,1,0
201.jpeg,Proteinas/Proteinas,Proteinas/Proteinas 77 g 23 g,,0.6204,0.4914,UNIT,0.4601,0.4914,0.4842,0.4549,0.129,1,1,0
201.jpeg,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal 0.05 g 0.02 g,,0.6846,0.5077,UNIT,0.4624,0.5077,0.4704,0.4999,0.1769,1,1,0
45_1.png,NUTRITIONALINFORMATION,NUTRITIONALINFORMATION,,0.5657,0.6015,CONTEXT,0.452,0.4034,0.6015,0.5364,-0.0357,0,0,0
45_1.png,AUS,AUS,,0.4771,0.5879,NOISE,0.359,0.3257,0.3886,0.5879,-0.1108,0,0,0
45_1.png,1 SERV.47g MAKES 500ml,1 SERV.47g MAKES 500ml,,0.547,0.5113,CONTEXT,0.416,0.4216,0.5113,0.4412,0.0357,0,0,0
45_1.png,YPICALVALUES:,YPICALVALUES: PER SERVE.47g 100g,,0.5416,0.5762,CONTEXT,0.4788,0.4709,0.5762,0.469,-0.0346,0,0,0
45_1.png,ENERGYKJ/KCAL,ENERGYKJ/KCAL 736 176 1567 374,,0.5337,0.5156,UNIT,0.4142,0.5156,0.4454,0.4833,0.0181,1,0,0
45_1.png,PROTEIN (g),PROTEIN (g),,0.6554,0.4934,NOISE,0.4063,0.4732,0.4433,0.4934,0.1621,1,1,1
45_1.png,FAT(g),FAT(g),,0.6416,0.444,UNIT,0.4424,0.444,0.4239,0.4403,0.1976,1,1,0
45_1.png,SATURATED FAT(g),SATURATED FAT(g),,0.6455,0.4504,CONTEXT,0.4238,0.421,0.4504,0.4432,0.1952,1,1,0
45_1.png,carbohydrate,carbohydrate,,0.9482,0.5852,NOISE,0.4791,0.4866,0.482,0.5852,0.363,1,1,1
45_1.png,-SUGARS(g),-SUGARS(g),,0.7039,0.4977,NOISE,0.4227,0.4558,0.4556,0.4977,0.2063,1,1,1
45_1.png,dietary fibre,dietary fibre,,0.7529,0.5579,CONTEXT,0.4548,0.4078,0.5579,0.5269,0.195,1,1,0
45_1.png,SODIUM(mg),SODIUM(mg),,0.6018,0.5083,UNIT,0.4444,0.5083,0.4739,0.3862,0.0935,1,0,1
45_2.png,UK/AUS,UK/AUS,,0.4696,0.4866,NOISE,0.415,0.4172,0.4465,0.4866,-0.017,0,0,0
45_2.png,NUTRITIONAL INFO,IELLE NUTRITIONAL INFO,,0.544,0.5079,CONTEXT,0.3906,0.4237,0.5079,0.5029,0.0361,0,0,0
45_2.png,IELLE,IELLE NUTRITIONAL INFO,,0.544,0.5079,CONTEXT,0.3906,0.4237,0.5079,0.5029,0.0361,0,0,0
45_2.png,ENERGY,ENERGY 1567 374 kJ kcal,,0.6532,0.5449,UNIT,0.4284,0.5449,0.4433,0.4585,0.1083,1,1,1
45_2.png,FAT,FAT 0 g,,0.6831,0.4747,QUANTITY,0.4747,0.4203,0.4437,0.44,0.2084,1,1,1
45_2.png,OFWHICH,OFWHICH,,0.4058,0.3974,NOISE,0.3021,0.2733,0.3087,0.3974,0.0084,0,0,0
45_2.png,SATURATES,SATURATES,,0.6613,0.5121,NOISE,0.3845,0.3499,0.3921,0.5121,0.1492,1,1,1
45_2.png,CARBOHYDRATE,CARBOHYDRATE 94 g,,0.722,0.4977,CONTEXT,0.4817,0.4757,0.4977,0.4943,0.2243,1,1,1
45_2.png,OFWHICH SUGARS,OFWHICH SUGARS,,0.5703,0.4423,NOISE,0.3194,0.2832,0.366,0.4423,0.1281,1,1,0
45_2.png,PROTEIN,PROTEIN,,0.8345,0.5791,NOISE,0.4278,0.4045,0.5042,0.5791,0.2554,1,1,1
45_2.png,SALT,SALT 1.3 g,,0.7908,0.5203,NOISE,0.4799,0.4803,0.501,0.5203,0.2705,1,1,1
