image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
63.jpeg,of which sugars / davon Zucker / di cui zuccheri / dont sucres / de los cuales azúcares / od tega sladkorji,Salt/Salz/Sale/Sel/Sal/So,14.6,335,g,g,per_serving (30 g),per_100g,False,True,True,False,False,fast+llm,"The term 'of which sugars / davon Zucker' refers to carbohydrates, not salt.",Both quantities are given as numerical values without conversion issues.,g is a valid unit for both nutrients and matches the context units correctly.,The nutrient 'Salt/Salz/Sale/Sel/Sal/So' does not match with carbohydrates.
64.jpeg,Vitamin(e) C,VitaminelC,50,0.6,mg,g,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,Vitamin(e) C is not correctly matched to VitaminelC.,"50 mg should be converted and compared as a decimal value, which does not match with the given quantity of 0.6 g (which converts to approximately 600 mg).",mg matches correctly.,The context 'per_daily_dose' is missing in Pred.
64.jpeg,Vitamin(e) B2,VitaminelC,0.6,50,mg,g,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,True,False,fast+llm,The extracted nutrient 'Vitamin(e) B2' does not match the expected 'Vitamin C'.,The quantity '0.6 mg' is significantly different from the predicted value of '50 g'.,Both units are correctly identified as milligrams (mg).,The context provided matches with per_daily_dose.
64.jpeg,Niacin(e),Niacinel,7.0,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,True,False,fast+llm,Niacin(e) vs Niacinel (different spelling),7.0 mg not equal to 0.5 mg,mg is a valid unit for nutrients and energy units.,
64.jpeg,Vitamin(e) B6,Niacinel,0.6,7.0,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,Vitamin(e) B6 is not equivalent to Niacinel.,0.6 mg does not match with the quantity of Niacinel which should be compared separately for accuracy.,mg matches correctly as both units are in milligrams (mg).,The context provided is specific to per_daily_dose and does not match with Niacinel's quantity.
64.jpeg,Folsäure/folic acid,Vitamine86,80,0.5,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,Folsäure/folic acid is not equivalent to Vitamine86.,"80 µg does not match with the quantity of Vitamin B12 (Vitamine86) which should be in mg, and there are no conversion details provided for consistency check.",µg is a valid unit but needs to align correctly as per Vitamine86's standard measurement units.,The context 'per_daily_dose (1 Ampulle/flask + 2 Caps.)' does not match with the given quantity and nutrient.
64.jpeg,Vitamin(e) B12,Vitamine86,2.0,7.0,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,The extracted nutrient 'Vitamine86' does not match the expected format for Vitamin B12.,The quantity of '7.0 mg' is significantly different from the specified amount of '2.0 µg'.,Both units are correctly identified as milligrams (mg).,There was no context provided for comparison.
64.jpeg,Pantothensäure/pantothenic acid,Falsaure/folicaod,2.5,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,True,False,fast+llm,Pantothensäure/pantothenic acid is not Falsaure/folicaod.,2.5 mg does not match 0.5 mg.,mg matches with mg in the context and prediction.,
64.jpeg,Zink/zinc,Falsaure/folicaod,3.0,204,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,True,False,fast+llm,Zink/zinc is not Falsaure/folicaod.,3.0 mg does not match 204 mg.,mg matches with mg in the context.,
67.jpeg,Colecalciferol,VitaminD3Tabletten,25,,µg,,per_serving (Jede Tablette),,False,True,False,True,False,fast+llm,"The extracted nutrient 'Colecalciferol' does not match the expected format for Vitamin D3, which is typically referred to as 'VitaminD3'.",The quantity of '25 µg' matches a plausible amount for Vitamin D3.,"The unit 'µg' does not match the expected context-specific units like per_serving, which should be in terms of serving size (e.g., mg or IU).",The extracted nutrient is related to a supplement tablet and thus fits within the given contextual information.
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,1578,1578 (37,kJ,,per_100g,,False,True,False,False,False,fast+llm,The extracted nutrient 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' does not match the expected nutritional data for energy.,The quantity matches correctly as both are given as '1578'.,The extracted unit is missing; it should be either kJ or kcal instead of None.,"The context does not match the expected format for per_100g, which was 'per_100g'."
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,372,0.69,kcal,,per_100g,,False,True,False,True,False,fast+llm,The extracted nutrient 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' does not match the expected energy content.,Quantity matches as both are numerical values representing grams of fat per serving (0.69g).,"The extracted unit 'kcal' is correct, but there was no specified context for the quantity.",
68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,0.6,05,g,g,per_100g,,False,False,True,False,False,fast+llm,The term 'Fat / Fett' is not a recognized nutrient in the specified domain rules.,The quantity provided ('05') does not match any standard nutritional data format (should be per_100g or similar).,Unit 'g' is a recognized unit in the specified domain rules.,"The context provided ('per_100g') does not match any standard nutritional data format (should be per_serving, per_daily_dose or similar)."
68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,ssturados/d cul acidigrassisaturi/varav mattat fett,0.5,05,g,g,per_100g,,False,True,True,False,False,fast+llm,The term 'd' in German is not a recognized qualifier for nutrients.,"Conversion from grams to percentage (per_100g) was done correctly, but the nutrient context mismatch invalidates this match overall.",,
68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,ssturados/d cul acidigrassisaturi/varav mattat fett,5.2,529,g,g,per_100g,,False,True,True,False,False,fast+llm,The extracted nutrient term does not match any standard nutritional terms.,The quantity '529' is a conversion from the original context value of '5.2'.,Both units are correctly identified as grams ('g').,The extracted nutrient term does not correspond to any recognized nutritional category.
68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,2.1,64,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas' does not match the expected format for protein.,The quantity matches correctly as both are given in grams (g).,The extracted unit 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas' is not a valid measurement.,The context matches correctly as it refers to per_100g.
68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,84,0.49,g,g,per_100g,,False,True,True,False,False,fast+llm,The nutrient extracted is not a match for 'Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas'.,The quantity matches the expected value.,The unit matches the expected format (g).,There is no context provided for per_100g.
68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,AAesdre/1-Leucin/L-leucina,0.42,679,g,,per_100g,,False,False,True,False,False,fast+llm,The extracted nutrient 'AAesdre/1-Leucin/L-leucina' does not match any known nutrients.,The quantity '679' is unrelated to the context of salt content in food labels.,Unit 'g' matches standard units for nutrient quantities on supplement labels.,The extracted context 'per_100g' does not match with any known quantity format.
68.jpeg,L-Valine / L-Valin / L-valina,AAesdre/1-Leucin/L-leucina,5.7,979,g,,per_100g,,False,False,True,False,False,fast+llm,The nutrient names do not match.,The quantities are different and cannot be directly compared without conversion factors or additional context.,"Both units refer to grams, which can potentially mean the same quantity in a specific nutritional analysis context but not universally identical due to potential differences like 'g' vs. 'gram'.",The contexts are different; one refers to per_100g and another does not specify any comparable metric.
68.jpeg,L-Leucine / L-Leucin / L-leucina,Aure/t-lsoleucin/Lisoleudna,9.2,8.69,g,,per_100g,,False,False,True,False,False,fast+llm,The nutrients listed are different; L-Leucine vs Aure/t-lsoleucin/Lisoleudna.,Different quantities provided for the respective nutrients (9.2 vs 8.69).,Both units are in grams ('g').,The context 'per_100g' does not match with any given nutrient.
68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,Aure/t-lsoleucin/Lisoleudna,6.2,679,g,,per_100g,,False,False,True,True,False,fast+llm,The nutrient names do not match exactly.,The quantities are different (6.2 vs 679).,"Both use 'g' as the unit, which is consistent with per_100g context.",
68.jpeg,L-Lysine / L-Lysin / L-lisina,e/Lsidn/t-hstidna/L-istidina,8.8,2.09,g,,per_100g,,False,False,True,False,False,fast+llm,The nutrient names do not match.,The quantities are different.,Both have the unit 'g'.,The context does not align.
68.jpeg,L-Histidine / L-Histidin / L-histidina / L-istidina,e/Lsidn/t-hstidna/L-istidina,1.5,159,g,,per_100g,,False,False,True,True,False,fast+llm,The nutrient name does not match any known nutrients.,The quantity extracted is different from the expected value (1.5 vs 159).,"The unit 'g' matches with grams, which are equivalent in this context.",The context indicates per_100g.
78.jpeg,Vitamin D,mit Vitamin D3,50,,µg,,per_serving (pro Kapsel),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
78.jpeg,Vitamin D,VitaminD3 20001.E,2000,,I.E.,,per_serving (pro Kapsel),,False,False,True,False,False,fast+llm,The extracted nutrient 'VitaminD3' does not match the expected format for Vitamin D.,"No quantity was provided in the context, but an incorrect value of '20001.E' is given instead of a numerical amount like 'IU'.",The unit 'I.E.' matches with International Units.,The extracted nutrient does not match the expected context format for per_serving.
8.jpeg,ENERGY,-SATURATED FAT,892,8111813322,kJ,,per_serving (Per Bar 60g),,False,False,True,False,False,fast+llm,The term 'ENERGY' does not match the specific nutrient '-SATURATED FAT'.,The quantity provided (8111813322) is extremely large and unrealistic for a nutritional context.,"kJ matches with energy units, though it should ideally be kcal in this domain rule set.",The term 'per_serving' does not match the provided nutrient '-SATURATED FAT'.
8.jpeg,ENERGY,-SUGARS(g,213,8111813322,kcal,,per_serving (Per Bar 60g),,False,False,True,False,False,fast+llm,"The nutrient 'ENERGY' does not match any of the specified nutrients in German, English, French, or Dutch.",The quantity '8111813322' is extremely large and unusual for nutritional data on a supplement label.,kcal matches with kcal as specified in the rules.,The context 'per_serving (Per Bar 60g)' does not match any of the provided contexts.
82.jpeg,Energy,Energy,0,,kJ,,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Energy,Protein,0,60,kcal,,per_100g,per_serving,False,False,True,False,False,fast+llm,Energy is not matched with Protein.,0 does not match 60.,kcal matches kcal (no unit specified).,per_100g context is different from per_serving.
82.jpeg,Protein,Carbohydrates,0,60,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient 'Protein' does not match the context of 'per_serving'.,There is no quantity provided for comparison in the prediction.,Both units are correctly identified as grams (g).,The context 'per_serving' does not match with nutrient 'Protein'.
82.jpeg,Carbohydrates,Fat,0,60,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient extracted is 'Fat' instead of the expected 'Carbohydrates'.,The quantity extracted for Carbohydrates ('0') does not match with Fat ('60').,Both units are correctly identified as grams (g).,"The context 'per_serving' is related to the extracted nutrient which should be Carbohydrates, not Fat."
82.jpeg,Fat,Creatine,0,100,g,g,per_100g,per_serving,False,False,True,True,False,fast+llm,The extracted nutrient 'Fat' does not match the expected quantity of 'Creatine'.,"The extracted quantity is '0', but it should be '100'.",Both units are correctly identified as grams ('g').,The context of per_serving matches the expected format.
82.jpeg,Creatine monohydrate,Creatine,100,3,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,234,3.7,kJ,g,per_100ml,,False,False,False,False,False,fast+llm,The nutrient 'Energie/energy' does not match the given quantity and context.,"The provided quantity of '3.7 g' for energy is inconsistent with typical values listed in nutritional labels per 100ml, which usually do not list grams directly as a measure for such nutrients without additional units like calories or kilojoules.",,
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,55,0.5,kcal,g,per_100ml,,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy' does not match the extracted value 'e/pdes/fat/grassi'.,The quantity '55 kcal' is missing in the prediction.,kcal matches with kcal correctly interpreted from German context.,Context 'per_100ml' does not match any provided contexts.
88.jpeg,Fett/lipides/fat/grassi,which saturated fatty acids,0.7,4.1,g,g,per_100ml,,False,True,True,True,False,fast+llm,The extracted nutrient 'Fett/lipides/fat/grassi' does not match the expected format for fats in German.,The quantity matches as both are given as numerical values without units conversion issues.,"The unit 'g' is correct, but it should be per_100ml instead of the expected context which was missing in this case.",
88.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,which saturated fatty acids,0.5,13,g,g,per_100ml,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
88.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,Ghlerhydrate/glucides,4.1,4.1,g,g,per_100ml,,False,True,True,False,False,fast+llm,The nutrient 'Ghlerhydrate/glucides' is incorrect and does not match the expected nutrients.,The quantity matches correctly as both are '4.1'.,"Both units, g for grams in German context and per_100ml which translates to a similar concept of concentration by volume or weight.",The provided context is incorrect as 'per_100ml' does not match the expected nutrient measurement unit.
88.jpeg,davon Zuckerarten/of which sugars,Ghlerhydrate/glucides,3.5,3.5,g,g,per_100ml,,False,True,True,True,False,fast+llm,The term 'davon Zuckerarten' was incorrectly translated to 'Ghlerhydrate'. The correct nutrient should be Carbohydrates.,"Both quantities are the same, i.e., 3.5 g","The unit 'g' for grams is incorrect; it should match with either 'ug', 'mcg', or 'µg'. The context specifies per_100ml which implies a different measurement.",
88.jpeg,Eiweiss/protein(e)/protéines,catohydrates/carboidrati,8.0,3.5,g,g,per_100ml,,False,False,True,True,False,fast+llm,The extracted nutrient 'catohydrates/carboidrati' does not match the expected nutrients.,There is no indication that quantity extraction was performed correctly in this context.,Unit matches as it should be interpreted from 'per_100ml'.,The extracted nutrient's context ('per_100ml') is consistent with the given input.
88.jpeg,Salz/sel/salt/sale,catohydrates/carboidrati,0.10,8.0,g,g,per_100ml,,False,False,True,False,False,fast+llm,The extracted nutrient 'catohydrates/carboidrati' does not match any known nutrients in the domain rules.,The quantity '8.0 g' is inconsistent with typical carbohydrate content per 100ml of a supplement label contextually expected to be much lower or zero for salts like salt/sel/salt/sale.,Unit 'g' matches the domain rule units correctly as grams are used in nutritional labels.,
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,772,0.10,kJ,g,per_serving (330 ML),,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy/energia' is not correctly matched with the given context.,The quantity '772 kJ' does not match any expected value for energy per serving in grams or calories as indicated by the label's nutritional data format.,kJ is correctly identified and matched with its unit on the supplement label.,The context 'per_serving (330 ML)' does not match any expected quantity or nutrient information provided in the prediction.
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,181,8.0,kcal,g,per_serving (330 ML),,False,False,True,False,False,fast+llm,"The nutrient 'Energie/energy/energia' refers to energy content, not protein.",Quantity for energy is in kcal and quantity given here (8.0 g) does not match the expected value per serving contextually or numerically.,"The unit 'kcal' matches correctly with the provided data, but it should be noted that this refers to calories rather than grams of protein.","Context specifies per serving (330 ML), while quantity given is for total content without specifying servings."
88.jpeg,Fett/lipides/fat/grassi,Sal/sel/salt/sale,2.3,0.10,g,g,per_serving (330 ML),,False,True,True,False,False,fast+llm,The nutrient 'Fett/lipides/fat/grassi' was incorrectly translated to 'Sal/sel/salt/sale'.,The quantity matches the expected format.,Grams (g) is a valid unit for fat content in food labels and contextually appropriate here.,The provided label 'per_serving' does not match with any given contexts.
88.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,Sal/sel/salt/sale,1.6,0.33,g,g,per_serving (330 ML),,False,True,True,False,False,fast+llm,"The term 'davon gesättigte Fettsäuren' refers to a sub-nutrient, not the main nutrient.",The quantity matches with other instances in similar contexts,g is correctly identified as grams,The context 'per_serving (330 ML)' does not match the expected format for nutrient information
9.jpeg,Zink,Zink,5,,mg,,per_serving (pro 1 Tablette),per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
9.jpeg,Vitamin C,Vitamin C,30,,mg,,per_serving (pro 1 Tablette),per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
9.jpeg,Zink,Vitamin Czuachten,10,,mg,,per_daily_dose (pro 2 Tabletten),per_serving,False,False,True,False,False,fast+llm,The extracted nutrient 'Zink' does not match the expected German term for Vitamin Czuachten.,"No quantity was provided in the prediction, whereas a specific amount of '10 mg' is given in the context.",The unit 'mg' matches with milligrams as specified in the domain rules for units conversion (ug=mcg=µg).,"The provided context mentions Vitamin Czuachten per daily dose, but no such term is found or matched."
90.jpeg,Energie/energy kJ (kcal),Energie/energy kJ(kcal,192,192,kJ,ml,per_100ml,,False,True,False,False,False,fast+llm,"The nutrient 'Energie/energy' is correctly identified, but the unit mismatch ('kJ (kcal)' vs 'ml') makes it incorrect.",Quantity matches as both are '192'.,"The units do not match; should be in kJ or kcal, but the context specifies per_100g which is inconsistent with ml.",Context mismatch due to incorrect unit and quantity specification.
90.jpeg,Energie/energy kJ (kcal),Energie/energy kJ(kcal,45,115,kcal,g,per_100ml,,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kJ' is not correctly matched with the expected format.,The quantity '115 g' does not match any provided quantities in a consistent manner for energy content per serving or daily dose contextually implied by 'per_100ml'.,kcal is correctly matched with the unit kcal.,The given quantity and units do not align logically within a specified contextual framework like per serving or daily dose.
90.jpeg,Fett/lipides/fat,Fett/lipides/fat,< 0.1,192,g,ml,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
90.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,of which saturated fatty acids,< 0.1,60,g,g,per_100ml,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
90.jpeg,Kohlenhydrate/glucides/carbohydrates,Kohlenhydrate/glucides/carbohydrates,10,10,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
90.jpeg,davon Zuckerarten/of which sugars,Fett/lipides/fat,10,115,g,g,per_100ml,,False,False,True,False,False,fast+llm,The extracted nutrient 'davon Zuckerarten/of which sugars' does not match the expected nutrients listed in DOMAIN RULES.,"The quantity provided ('10') is missing for a proper comparison with the context or other data points, making it impossible to confirm if there was an error here.",Unit 'g' matches correctly as per DOMAIN RULES which allow g/g equivalence in different languages and contexts.,The context provided ('per_100ml') does not match the expected format for nutrient quantities (should be related to grams or milliliters).
90.jpeg,Eiweiss/protéines/protein,davon gesattigte Fettsauren,< 0.1,0,g,g,per_100ml,,False,True,True,True,False,fast+llm,The term 'davon gesattigte Fettsauren' is not a standard nutritional nutrient and does not match any known nutrients in the provided rules.,Both quantities are '<0.1'.,The unit 'g' for Eiweiss/protéines/Protein is incorrect; it should be 'mg' or another appropriate metric unit as per the context.,Both contexts involve a quantity related to nutritional content.
90.jpeg,Salz/sel/salt,Salz/sel/salt,0.16,0.16,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
90.jpeg,Energie/energy kJ (kcal),davon gesattigte Fettsauren,115,60,kJ,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,The term 'Energie/energy kJ' does not match the German nutrient name.,The quantity of '60 g' for 'davon gesattigte Fettsauren' is inconsistent with typical values found in nutritional labels and lacks context-specific validation.,kJ matches the unit specified (kJ).,The provided quantity '60 g' does not align logically or numerically within a typical daily dose.
90.jpeg,Energie/energy kJ (kcal),Kohlenhydrate/glucides/carbohydrates,27,6.0,kcal,g,per_daily_dose (2 Shots (60 ml)),,False,True,False,True,False,fast+llm,The nutrient 'Energie/energy kJ' does not match with the expected 'Kohlenhydrate/glucides/carbohydrates'.,Quantity matches as both are numerical values.,"Unit mismatch: Expected kcal, but given is kJ (kcal).",Context 'per_daily_dose' correctly refers to the daily dose.
90.jpeg,Fett/lipides/fat,davon Zuckerarten/of which sµgars,0,10,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,The nutrient 'Fett/lipides/fat' was not correctly identified as a common name for fat.,The quantity of '10 g' does not match the expected amount from the context provided ('0 g').,"Both units are in grams, which is consistent with each other and within domain rules.",The nutrient identified 'davon Zuckerarten/of which sµgars' does not match the expected context of per_daily_dose.
90.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,Eiweiss/proteines/protein,0,10,g,g,per_daily_dose (2 Shots (60 ml)),,False,True,True,False,False,fast+llm,"The term 'davon gesättigte Fettsäuren' refers to a sub-nutrient, not the main nutrient.",Both quantities are zero.,g is correctly matched with g in both instances.,The context 'per_daily_dose' does not match the nutrient type.
90.jpeg,Kohlenhydrate/glucides/carbohydrates,Eiweiss/proteines/protein,6.0,609,g,g,per_daily_dose (2 Shots (60 ml)),,False,True,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/glucides/carbohydrates' is not a standard term; it should be matched with 'Carbohydrates'.,Both quantities are numerically identical.,"Unit for carbohydrates in the context of daily dose ('per_daily_dose') is missing, while quantity uses grams (g).",The nutrient 'Carbohydrates' matches with its standard term and fits within a per_daily_dose context.
90.jpeg,davon Zuckerarten/of which sugars,Salz/sel/salt,6.0,0.10,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,True,False,fast+llm,"The term 'davon Zuckerarten' refers to sugars, not salt.","Quantity mismatch: expected quantity for sugar is given as '6.0', but the prediction shows a different nutrient with its own quantity.",The unit matches correctly ('g').,Context match because it refers to per_daily_dose.
90.jpeg,Eiweiss/protéines/protein,Magnesium/magnesium,< 0.1,0.16,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,The nutrient 'Eiweiss/protéines/Protein' does not match with the extracted data which is for Magnesium.,The quantity '<0.1 g' in context does not correspond to any given quantities like '0.16 g'.,"g matches as both are units of grams, though the specific values differ.",The provided nutrient and quantity do not align with context 'per_daily_dose (2 Shots (60 ml))'.
90.jpeg,Salz/sel/salt,Magnesium/magnesium,0.10,56,g,mg,per_daily_dose (2 Shots (60 ml)),,False,False,True,True,False,fast+llm,The nutrient 'Salz/sel/salt' does not match with Magnesium.,The quantity of '0.10 g' for Salt is incorrect compared to the expected amount for Magnesium.,"Both units are in grams, which matches correctly.",Contextually correct as it refers per daily dose.
91.jpeg,Energie/energy/energia kJ (kcal),Energie/energy/energia kJ (kcal,234,234 (55,kJ,g,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
91.jpeg,Energie/energy/energia kJ (kcal),Energie/energy/energia kJ (kcal,55,0.79,kcal,g,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
91.jpeg,Fett/lipides/fat/grassi,Fet/lipides/fat/grassi,0.7,234 (55,g,g,per_100ml,,False,False,True,False,False,fast+llm,The nutrient 'Fett/lipides/fat/grassi' is not a standard nutritional term in German.,"There seems to be an inconsistency with the quantity ('0.7 g') and another value provided later (234,55).",The unit 'g' is correctly identified as grams in German.,The context given does not match any standard nutritional label format.
91.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,of which saturated fatty acids,0.5,0.5,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
91.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,Kohlenhydrate/glucides,4.1,4.1,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
91.jpeg,davon Zuckerarten/of which sugars,Fet/lipides/fat/grassi,3.5,0.5,g,g,per_100ml,,False,True,True,True,False,fast+llm,The nutrient 'davon Zuckerarten/of which sugars' does not match with the given Nutrient='Fet/lipides/fat/grassi'.,"Both quantities are correctly identified as '3.5 g' and '0.5 g', respectively.",The unit for the first nutrient is incorrect ('g') while it should be in micrograms (ug) or milligrams (mg).,Both contexts are correctly identified as 'per_100ml'.
91.jpeg,Eiweiss/protein(e)/protéines,davon gesattigte Fettsauren,8.0,0.5,g,g,per_100ml,,False,False,True,True,False,fast+llm,The term 'davon gesattigte Fettsauren' is not a recognized nutrient in the specified domain rules.,,,The context matches as it refers to per_100ml.
91.jpeg,Salz/sel/salt/sale**,davon gesattigte Fettsauren,0.10,0.79,g,g,per_100ml,,False,False,True,False,False,fast+llm,The term 'davon gesattigte Fettsauren' does not match any known nutrient in the provided rules.,,"Unit matches as g is a valid unit for nutrients, but quantity mismatch prevents further evaluation of this field.",
91.jpeg,Energie/energy/energia kJ (kcal),of which saturated fatty acids,772,4.1,kJ,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,The provided nutrient 'Energie/energy' does not match the expected format for energy content in kJ or kcal.,,kJ matches with the context indicating per serving (PER DRINK).,The provided nutrient 'Energie/energy' does not align correctly within its given context.
91.jpeg,Energie/energy/energia kJ (kcal),Kohlenhydrate/glucides,181,11,kcal,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,"The nutrient 'Energie/energy' refers to energy content, not carbohydrates/glucides.",There is no direct correlation between the given quantity and carbohydrate measurement in kcal per serving context provided.,kcal matches with 'per_serving' indicating a unit of energy content for each portion/drink served.,"The nutrient is related to the total energy (in kcal) per serving, not specifically carbohydrates."
91.jpeg,Fett/lipides/fat/grassi,tartohydrates/carboidrati,2.3,4.1,g,g,per_serving (PER DRINK (330 ML)),,False,True,True,True,False,fast+llm,The nutrient 'Fett/lipides/fat/grassi' does not match the expected nutrients listed in DOMAIN RULES.,"Both quantities are given as numerical values, but they differ (2.3 vs 4.1).",The unit 'g' is not specified correctly according to the context rules; it should be per_serving.,Both contexts are related to serving sizes.
91.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,tartohydrates/carboidrati,1.6,3.5,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,The nutrient 'tartohydrates/carboidrati' does not match the given context of saturated fatty acids.,The quantity provided (3.5g) is incorrect for the identified nutrient in this context ('davon gesättigte Fettsäuren').,Unit 'g' matches correctly with both given and extracted data.,The provided quantity does not match what would be expected for saturated fatty acids per serving.
91.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,avon Zuckerarten/of which sµgars,13,3.5,g,g,per_serving (PER DRINK (330 ML)),,False,True,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/glucides/carbohydrates/carboidrati' does not match the standard multilingual variants.,"Both quantities are numerically consistent, though contextually different nutrients may imply a mismatch in expected values for certain contexts like per serving versus total content.",The unit 'g' is not specified as either mg or g directly; it should be clarified whether it's micrograms (µg) or milligrams (mg).,"Both contexts involve serving sizes, though the specific nutrient context differs."
91.jpeg,davon Zuckerarten/of which sugars,avon Zuckerarten/of which sµgars,11,8.0,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,True,False,fast+llm,The nutrient 'davon Zuckerarten' was incorrectly translated to 'avon Zuckerarten'.,"The quantity changed from '11' to '8.0', which is incorrect.",Both units are correctly identified as grams ('g').,The context of per_serving (PER DRINK) was maintained.
91.jpeg,Eiweiss/protein(e)/protéines,Eweiss/protein(el/proteines,26,0.10,g,g,per_serving (PER DRINK (330 ML)),,False,True,True,False,False,fast+llm,The nutrient term 'Eiweiss/protein(e)/protéines' contains unnecessary parentheses and variations in spelling that do not match the standard format.,"Both quantities are numerically different, but they represent a conversion error rather than an actual mismatch of nutritional content.","The unit 'g' is correct for grams; however, there was no specified gram value in the original context to compare against. The presence or absence does not constitute true matching as per given rules.",
